city,state_name,county_name,lat,lng,id
Imbéry,Puerto Rico,Barceloneta,18.4371,-66.5566,1630035464
Honesdale,Pennsylvania,Wayne,41.5774,-75.2524,1840003314
Shallotte,North Carolina,Brunswick,33.9768,-78.3803,1840017953
Fredericktown,Missouri,Madison,37.5644,-90.2988,1840008730
Wahneta,Florida,Polk,27.9574,-81.7287,1840014125
Lee Acres,New Mexico,San Juan,36.7031,-108.0648,1840033565
Peotone,Illinois,Will,41.3308,-87.7956,1840011494
Shady Side,Maryland,Anne Arundel,38.8285,-76.5207,1840005927
Newport,Minnesota,Washington,44.8743,-92.9975,1840007811
Loch Lomond,Virginia,Prince William,38.7812,-77.4817,1840006101
North Plymouth,Massachusetts,Plymouth,41.9727,-70.6889,1840004679
New Roads,Louisiana,Pointe Coupee,30.6959,-91.4537,1840015001
Charlotte Harbor,Florida,Charlotte,26.9629,-82.0571,1840014198
Selmer,Tennessee,McNairy,35.1708,-88.5955,1840017869
Argo,Alabama,St. Clair,33.6963,-86.5063,1840015668
Barclay,New Jersey,Camden,39.9013,-75.0009,1840043406
Oasis,California,Riverside,33.5275,-116.1261,1840026987
Violet,Louisiana,St. Bernard,29.8962,-89.892,1840014002
Tulia,Texas,Swisher,34.5374,-101.7741,1840021880
Level Green,Pennsylvania,Westmoreland,40.3902,-79.7215,1840026433
La Grange,Texas,Fayette,29.9129,-96.8768,1840020934
Soldotna,Alaska,Kenai Peninsula,60.4862,-151.0672,1840023415
Salinas,Puerto Rico,Salinas,17.9778,-66.2962,1630035570
Falfurrias,Texas,Brooks,27.2243,-98.1452,1840021014
Mojave,California,Kern,35.0139,-118.1896,1840019134
Mystic,Connecticut,Southeastern Connecticut,41.3562,-71.9546,1840003349
Castle Pines Village,Colorado,Douglas,39.4418,-104.897,1840028593
Huxley,Iowa,Story,41.8965,-93.592,1840007020
Ottawa,Ohio,Putnam,41.0202,-84.0354,1840011758
Arabi,Louisiana,St. Bernard,29.9562,-89.9986,1840014000
Carmel Valley Village,California,Monterey,36.4824,-121.7198,1840028359
Greenville,Kentucky,Muhlenberg,37.2121,-87.178,1840013249
Vandercook Lake,Michigan,Jackson,42.1917,-84.3855,1840006977
Samoset,Florida,Manatee,27.4764,-82.543,1840014169
Lebanon,Illinois,St. Clair,38.6005,-89.8114,1840008633
Wayland,Michigan,Allegan,42.6725,-85.6408,1840000421
Devine,Texas,Medina,29.1456,-98.9049,1840019657
Unalaska,Alaska,Aleutians West,53.8984,-166.568,1840023260
La Verkin,Utah,Washington,37.2309,-113.2523,1840037162
Newport,North Carolina,Carteret,34.772,-76.8772,1840016485
Lafayette,Oregon,Yamhill,45.2463,-123.1115,1840019958
Dewey-Humboldt,Arizona,Yavapai,34.5174,-112.2496,1840021771
Perryville,Maryland,Cecil,39.5737,-76.0668,1840005640
McLoud,Oklahoma,Pottawatomie,35.4081,-97.099,1840022764
Marlow,Oklahoma,Stephens,34.6296,-97.9578,1840020526
Pittsfield,Illinois,Pike,39.6201,-90.7936,1840009545
Crouch Mesa,New Mexico,San Juan,36.748,-108.0853,1840146270
Tazewell,Virginia,Tazewell,37.1268,-81.5134,1840006455
National Harbor,Maryland,Prince George's,38.7876,-77.0113,1840039517
Canton,North Carolina,Haywood,35.5516,-82.8407,1840015395
Florida Gulf Coast University,Florida,Lee,26.4613,-81.7686,1840150714
Huntingdon,Tennessee,Carroll,36.0052,-88.4181,1840016180
Breckenridge Hills,Missouri,St. Louis,38.7158,-90.3684,1840006127
Newport,Vermont,Orleans,44.9372,-72.209,1840002270
Bloomfield Hills,Michigan,Oakland,42.578,-83.2456,1840002439
Canton,Texas,Van Zandt,32.5546,-95.8641,1840019454
Eagar,Arizona,Apache,34.1056,-109.2961,1840021623
Summit,Arizona,Pima,32.0617,-110.9485,1840019488
Atlantic Highlands,New Jersey,Monmouth,40.4112,-74.0295,1840003685
Summerville,Georgia,Chattooga,34.4788,-85.3491,1840015554
Vilonia,Arkansas,Faulkner,35.0807,-92.2088,1840015465
Belton,South Carolina,Anderson,34.5237,-82.4938,1840013582
Thornwood,New York,Westchester,41.1184,-73.7795,1840004928
Longview Heights,Washington,Cowlitz,46.1794,-122.9568,1840037874
Pearl River,Mississippi,Neshoba,32.7889,-89.2384,1840013800
Beaver,Pennsylvania,Beaver,40.6936,-80.3074,1840001012
Farley,Kentucky,McCracken,37.0405,-88.5734,1840043099
Crescent Springs,Kentucky,Kenton,39.0553,-84.5787,1840014264
Pittsburg,Texas,Camp,32.9996,-94.9668,1840020682
Glassport,Pennsylvania,Allegheny,40.3261,-79.8861,1840001233
Roseburg North,Oregon,Douglas,43.2662,-123.3477,1840074590
Indian Mountain Lake,Pennsylvania,Monroe,41.0003,-75.5058,1840035026
Helena Valley Northeast,Montana,Lewis and Clark,46.6974,-111.9428,1840074061
Bayside,Wisconsin,Milwaukee,43.1827,-87.9017,1840003044
Apison,Tennessee,Hamilton,35.0104,-85.0142,1840024958
Ivanhoe,California,Tulare,36.3834,-119.22,1840017694
Emerald Lake Hills,California,San Mateo,37.4662,-122.2674,1840028374
North Terre Haute,Indiana,Vigo,39.537,-87.3653,1840005743
Chinle,Arizona,Apache,36.1505,-109.5794,1840017672
Brooktrails,California,Mendocino,39.4429,-123.3963,1840028317
Palacios,Texas,Matagorda,28.7171,-96.2334,1840020990
Barboursville,West Virginia,Cabell,38.4067,-82.2964,1840006213
Scottdale,Pennsylvania,Westmoreland,40.1034,-79.5898,1840001157
Minersville,Pennsylvania,Schuylkill,40.6908,-76.2594,1840002766
Scottsville,Kentucky,Allen,36.7544,-86.2053,1840015271
Pleasant Run Farm,Ohio,Hamilton,39.3016,-84.5493,1840034394
La Vale,Maryland,Allegany,39.6625,-78.8229,1840005620
Denver City,Texas,Yoakum,32.968,-102.8318,1840022029
Coldwater,Ohio,Mercer,40.4828,-84.6321,1840012000
Lemmon Valley,Nevada,Washoe,39.6879,-119.8364,1840033785
Prairie du Sac,Wisconsin,Sauk,43.292,-89.7353,1840002726
Phoenix,Oregon,Jackson,42.2749,-122.8154,1840020077
Armonk,New York,Westchester,41.1319,-73.7138,1840004914
Puhi,Hawaii,Kauai,21.9622,-159.3917,1840029544
Ludlow,Kentucky,Kenton,39.0904,-84.5498,1840015173
Lolo,Montana,Missoula,46.7756,-114.1018,1840017349
Hamburg,Pennsylvania,Berks,40.5561,-75.9825,1840001176
Prescott,Wisconsin,Pierce,44.7523,-92.7882,1840002288
Placitas,New Mexico,Sandoval,35.3226,-106.4437,1840019064
Oak Valley,New Jersey,Gloucester,39.8055,-75.1589,1840033371
Jasper,Georgia,Pickens,34.471,-84.4497,1840014687
Breese,Illinois,Clinton,38.6138,-89.523,1840006153
Whiteland,Indiana,Johnson,39.5505,-86.0739,1840010618
Louisville,Tennessee,Blount,35.8247,-84.0552,1840015379
Archbold,Ohio,Fulton,41.5166,-84.3039,1840011510
Gang Mills,New York,Steuben,42.1534,-77.123,1840004548
Laguna Beach,Florida,Bay,30.2549,-85.9512,1840013957
Kewaskum,Wisconsin,Washington,43.5177,-88.2306,1840002833
Mississippi State,Mississippi,Oktibbeha,33.4516,-88.7912,1840042497
Waverly,Nebraska,Lancaster,40.9111,-96.5341,1840010333
Wayzata,Minnesota,Hennepin,44.967,-93.516,1840010000
Tri-City,Oregon,Douglas,42.9894,-123.2999,1840018637
Wadena,Minnesota,Wadena,46.445,-95.1285,1840009971
Pocomoke City,Maryland,Worcester,38.0635,-75.5553,1840006257
Hanamaulu,Hawaii,Kauai,21.9953,-159.3494,1840029477
Magnolia,New Jersey,Camden,39.8562,-75.0365,1840003769
Pocola,Oklahoma,Le Flore,35.2455,-94.4775,1840021795
Parker,Florida,Bay,30.1289,-85.6008,1840015036
Hunters Creek Village,Texas,Harris,29.7715,-95.4987,1840020927
Dyersville,Iowa,Dubuque,42.4818,-91.1178,1840008044
Auburn,Illinois,Sangamon,39.5763,-89.744,1840007301
Harrogate,Tennessee,Claiborne,36.5752,-83.6462,1840013303
Baxter Village,South Carolina,York,35.028,-80.9792,1840144599
Scott City,Missouri,Scott,37.2243,-89.536,1840009923
Rose Hill,Kansas,Butler,37.5702,-97.1361,1840009856
Union Mill,Virginia,Fairfax,38.7978,-77.3815,1840153065
Belleair,Florida,Pinellas,27.9365,-82.8114,1840015973
Hutchinson Island South,Florida,St. Lucie,27.3243,-80.2425,1840073842
Isle of Palms,South Carolina,Charleston,32.8043,-79.7552,1840015165
North Wilkesboro,North Carolina,Wilkes,36.1728,-81.139,1840016094
McMurray,Pennsylvania,Washington,40.2815,-80.0874,1840005434
Sykesville,Maryland,Carroll,39.3716,-76.9716,1840005705
Wanamassa,New Jersey,Monmouth,40.2366,-74.0294,1840005452
Woodruff,South Carolina,Spartanburg,34.7421,-82.0371,1840015484
Waverly,New York,Tioga,42.0119,-76.5406,1840004670
Freeburg,Illinois,St. Clair,38.4397,-89.9169,1840012871
Boulevard Park,Washington,King,47.5137,-122.316,1840037519
Medford,Wisconsin,Taylor,45.1365,-90.3436,1840001571
Portola Valley,California,San Mateo,37.3711,-122.2202,1840021553
Pantops,Virginia,Albemarle,38.0316,-78.4437,1840037472
Kimberly,Alabama,Jefferson,33.7758,-86.7964,1840016799
Middleville,Michigan,Barry,42.7138,-85.4693,1840011089
Sunset Beach,North Carolina,Brunswick,33.892,-78.5107,1840016685
Mount Hermon,Virginia,Pittsylvania,36.6716,-79.4202,1840026888
Indian River Shores,Florida,Indian River,27.7084,-80.3851,1840017246
Hebbronville,Texas,Jim Hogg,27.3251,-98.6857,1840018298
Lake Darby,Ohio,Franklin,39.9604,-83.2242,1840034387
Mathis,Texas,San Patricio,28.0909,-97.817,1840021004
Maytown,Pennsylvania,Lancaster,40.0791,-76.5791,1840005493
Old Westbury,New York,Nassau,40.7866,-73.5975,1840005316
Winona,Mississippi,Montgomery,33.4899,-89.728,1840015702
Reedsport,Oregon,Douglas,43.6983,-124.1121,1840020032
Mills,Wyoming,Natrona,42.8473,-106.383,1840022359
Lincoln Park,Colorado,Fremont,38.4255,-105.2132,1840018853
Chelan,Washington,Chelan,47.8415,-120.0262,1840018369
Baldwin,Wisconsin,St. Croix,44.954,-92.3709,1840002136
Hampton,Iowa,Franklin,42.742,-93.205,1840000401
Huber Ridge,Ohio,Franklin,40.0909,-82.9174,1840005544
Ford City,California,Kern,35.1647,-119.4584,1840017817
Lincoln,North Dakota,Burleigh,46.7688,-100.6978,1840000158
Leisure Village East,New Jersey,Ocean,40.0384,-74.1678,1840033212
Whiteriver,Arizona,Navajo,33.8358,-109.9616,1840018966
Bonsall,California,San Diego,33.2764,-117.1941,1840018016
Gaylord,Michigan,Otsego,45.0208,-84.6809,1840002148
Crandall,Texas,Kaufman,32.6233,-96.4525,1840019453
Staunton,Illinois,Macoupin,39.0116,-89.791,1840009602
Lower Grand Lagoon,Florida,Bay,30.1444,-85.7526,1840029054
Coarsegold,California,Madera,37.2401,-119.7021,1840025724
Chalfont,Pennsylvania,Bucks,40.2893,-75.2095,1840001319
Lajas,Puerto Rico,Lajas,18.0431,-67.0574,1630023598
Chattanooga Valley,Georgia,Walker,34.9241,-85.3431,1840029373
Holiday City South,New Jersey,Ocean,39.9533,-74.2367,1840073688
Long Hill,Connecticut,Southeastern Connecticut,41.3536,-72.0517,1840003348
Dawson,Georgia,Terrell,31.7721,-84.4437,1840014938
Adamsville,Alabama,Jefferson,33.6073,-86.974,1840013724
Lamar,Missouri,Barton,37.4945,-94.2791,1840008727
McGovern,Pennsylvania,Washington,40.2362,-80.2268,1840005433
Sinking Spring,Pennsylvania,Berks,40.3242,-76.0235,1840001190
Clearlake Riviera,California,Lake,38.9513,-122.7208,1840075664
Sheffield,Ohio,Lorain,41.4559,-82.0912,1840000646
Tarentum,Pennsylvania,Allegheny,40.6043,-79.7602,1840001265
Westville,New Jersey,Gloucester,39.8704,-75.1302,1840001526
Bagdad,Florida,Santa Rosa,30.5824,-87.0447,1840013918
Caro,Michigan,Tuscola,43.4891,-83.4025,1840010048
Haleyville,Alabama,Winston,34.2331,-87.6175,1840013644
Mauston,Wisconsin,Juneau,43.7995,-90.0775,1840002230
Forest City,Iowa,Winnebago,43.257,-93.6366,1840007953
Orangeburg,New York,Rockland,41.0488,-73.9408,1840004965
Waverly,Tennessee,Humphreys,36.0939,-87.7847,1840015331
Slatington,Pennsylvania,Lehigh,40.7543,-75.6114,1840001051
Bethel,Washington,Kitsap,47.4874,-122.6175,1840023792
Verona,Virginia,Augusta,38.1937,-79.0082,1840006248
Kaplan,Louisiana,Vermilion,30.006,-92.284,1840015050
Wiggins,Mississippi,Stone,30.8557,-89.1386,1840015904
Saukville,Wisconsin,Ozaukee,43.3847,-87.9439,1840002827
Morgan,Utah,Morgan,41.0414,-111.6802,1840020138
Medford Lakes,New Jersey,Burlington,39.8581,-74.8053,1840003752
Rosedale,Washington,Pierce,47.3452,-122.6369,1840023839
Edgewood,Ohio,Ashtabula,41.8783,-80.7461,1840004797
Boyertown,Pennsylvania,Berks,40.3322,-75.6375,1840001173
Bradley Beach,New Jersey,Monmouth,40.2018,-74.0128,1840001356
Highland Beach,Florida,Palm Beach,26.4087,-80.0661,1840015995
Ligonier,Indiana,Noble,41.4625,-85.5948,1840009278
Normandy,Missouri,St. Louis,38.7071,-90.3009,1840008592
Bristow,Oklahoma,Creek,35.8336,-96.3944,1840019075
Sparta,Michigan,Kent,43.1571,-85.7106,1840011006
Lonoke,Arkansas,Lonoke,34.7906,-91.9072,1840015502
Laureldale,Pennsylvania,Berks,40.3897,-75.9134,1840001179
Buchanan,Michigan,Berrien,41.8283,-86.3656,1840003217
Russell,Kansas,Russell,38.8874,-98.8514,1840001631
Paintsville,Kentucky,Johnson,37.8163,-82.8089,1840014331
Shenandoah,Pennsylvania,Schuylkill,40.8167,-76.2003,1840002779
North Braddock,Pennsylvania,Allegheny,40.4023,-79.8533,1840001248
Suncoast Estates,Florida,Lee,26.7123,-81.8684,1840029083
Southside,Arkansas,Independence,35.7149,-91.6328,1840027852
Elmira Heights,New York,Chemung,42.1267,-76.8254,1840004692
Sullivan,Illinois,Moultrie,39.5951,-88.6084,1840009552
Hayfield,Virginia,Fairfax,38.7536,-77.1321,1840024573
Elverta,California,Sacramento,38.7185,-121.4455,1840024623
Euharlee,Georgia,Bartow,34.1441,-84.9327,1840013622
Sullivan,Indiana,Sullivan,39.0973,-87.4074,1840009628
West Jefferson,Ohio,Madison,39.9475,-83.3076,1840012420
Shelbyville,Illinois,Shelby,39.4097,-88.8005,1840009568
Larksville,Pennsylvania,Luzerne,41.2639,-75.9327,1840000758
Hatillo,Puerto Rico,Hatillo,18.4811,-66.8221,1630035679
West Peoria,Illinois,Peoria,40.697,-89.6399,1840010352
Harbison Canyon,California,San Diego,32.8273,-116.8381,1840018020
Osawatomie,Kansas,Miami,38.5063,-94.9486,1840003841
Hometown,Illinois,Cook,41.7312,-87.7311,1840007031
Spackenkill,New York,Dutchess,41.6547,-73.91,1840034063
Spindale,North Carolina,Rutherford,35.3597,-81.9232,1840017835
Garden Ridge,Texas,Comal,29.6379,-98.2927,1840020940
Lawrenceville,Illinois,Lawrence,38.7264,-87.6873,1840008606
Farrell,Pennsylvania,Mercer,41.2112,-80.4971,1840000657
Ovilla,Texas,Ellis,32.5352,-96.8895,1840020759
Caldwell,Texas,Burleson,30.5307,-96.7007,1840019578
Lake View,Alabama,Tuscaloosa,33.2802,-87.1259,1840016839
Greencastle,Pennsylvania,Franklin,39.7907,-77.7267,1840001411
Chariton,Iowa,Lucas,41.0175,-93.3097,1840000890
Forty Fort,Pennsylvania,Luzerne,41.2846,-75.869,1840000750
French Island,Wisconsin,La Crosse,43.8593,-91.2614,1840004157
County Center,Virginia,Prince William,38.6917,-77.3507,1840043275
West Laurel,Maryland,Prince George's,39.1134,-76.8924,1840005968
Santa Bárbara,Puerto Rico,Canóvanas,18.3954,-65.9172,1630023714
Brookland,Arkansas,Craighead,35.8991,-90.5767,1840015370
Ho-Ho-Kus,New Jersey,Bergen,41.0001,-74.0972,1840003561
Pine Level,Alabama,Autauga,32.5785,-86.4523,1840023046
Geneva,Alabama,Geneva,31.0437,-85.8763,1840003161
Comanche,Texas,Comanche,31.9005,-98.6043,1840019510
Park Rapids,Minnesota,Hubbard,46.9169,-95.0576,1840008839
Spring Valley Village,Texas,Harris,29.7898,-95.5041,1840074867
Ashburn,Georgia,Turner,31.7096,-83.6528,1840013854
Danville,Pennsylvania,Montour,40.9615,-76.6121,1840000854
Ashdown,Arkansas,Little River,33.6746,-94.1265,1840013711
Kutztown University,Pennsylvania,Berks,40.5103,-75.7851,1840043333
Fox Farm-College,Wyoming,Laramie,41.1105,-104.7871,1840073950
Anna,Illinois,Union,37.4612,-89.2388,1840007602
Fayette,Alabama,Fayette,33.6943,-87.8307,1840006295
Broadway,Virginia,Rockingham,38.6083,-78.8016,1840006136
Franklin,North Carolina,Macon,35.1798,-83.3809,1840016421
Fayetteville,New York,Onondaga,43.0308,-75.9984,1840004320
Aumsville,Oregon,Marion,44.8462,-122.87,1840018577
Aldan,Pennsylvania,Delaware,39.9224,-75.2881,1840000688
Sharpsville,Pennsylvania,Mercer,41.2595,-80.4813,1840003442
Lyons,Georgia,Toombs,32.2062,-82.3215,1840015818
Surfside Beach,South Carolina,Horry,33.6093,-78.9772,1840016712
Mirrormont,Washington,King,47.4616,-121.9937,1840037876
Cannon Falls,Minnesota,Goodhue,44.5122,-92.9034,1840006778
Broken Bow,Oklahoma,McCurtain,34.0292,-94.7426,1840019259
Mount Pleasant,Pennsylvania,Westmoreland,40.1509,-79.5434,1840001147
Slaughterville,Oklahoma,Cleveland,35.091,-97.2881,1840022780
Bay Hill,Florida,Orange,28.4559,-81.5122,1840029020
Grape Creek,Texas,Tom Green,31.5817,-100.5474,1840037048
Sherman,Illinois,Sangamon,39.8876,-89.6066,1840012455
Columbus,Minnesota,Anoka,45.2685,-93.0809,1840006713
Ellenville,New York,Ulster,41.7009,-74.3609,1840004733
East Camden,South Carolina,Kershaw,34.2687,-80.5681,1840145502
High Ridge,Missouri,Jefferson,38.4608,-90.5338,1840006233
Chagrin Falls,Ohio,Cuyahoga,41.4319,-81.3887,1840000595
San Carlos,Texas,Hidalgo,26.2957,-98.0631,1840019730
Kings Park,Virginia,Fairfax,38.8026,-77.2396,1840024574
Wamego,Kansas,Pottawatomie,39.2054,-96.3099,1840010634
Northwest Harwich,Massachusetts,Barnstable,41.6917,-70.1026,1840073524
Mattituck,New York,Suffolk,41.0012,-72.5419,1840005091
Kelseyville,California,Lake,38.9704,-122.8328,1840017550
Mount Olive,North Carolina,Wayne,35.1997,-78.0662,1840016321
Le Sueur,Minnesota,Le Sueur,44.4702,-93.9026,1840007887
Charleroi,Pennsylvania,Washington,40.1384,-79.9002,1840003645
Poplar Grove,Illinois,Boone,42.3517,-88.8353,1840011146
Clarion,Pennsylvania,Clarion,41.2106,-79.3803,1840000739
Paxton,Illinois,Ford,40.4563,-88.102,1840009368
Jacksonwald,Pennsylvania,Berks,40.3279,-75.8414,1840035031
Cold Spring,Minnesota,Stearns,45.457,-94.4297,1840006682
Galeville,New York,Onondaga,43.0868,-76.1871,1840004315
West Bay Shore,New York,Suffolk,40.6948,-73.2618,1840005110
Bellville,Texas,Austin,29.9472,-96.2598,1840019624
Springville,New York,Erie,42.5084,-78.6696,1840004391
Rising Sun-Lebanon,Delaware,Kent,39.1,-75.5047,1840073664
Scott AFB,Illinois,St. Clair,38.5412,-89.853,1840073774
Park Layne,Ohio,Clark,39.8881,-84.0394,1840034392
Edinburgh,Indiana,Johnson,39.3509,-85.9625,1840013729
Malmstrom AFB,Montana,Cascade,47.5059,-111.1825,1840073924
Kildeer,Illinois,Lake,42.183,-88.0488,1840011156
Kutztown,Pennsylvania,Berks,40.5212,-75.7772,1840001178
Carlisle,Iowa,Polk,41.5118,-93.495,1840007104
Danielson,Connecticut,Northeastern Connecticut,41.8086,-71.8854,1840004781
Lisbon Falls,Maine,Androscoggin,44.0086,-70.0571,1840002189
Harbour Heights,Florida,Charlotte,26.9928,-82.0072,1840014197
Madera Ranchos,California,Madera,36.9279,-119.8773,1840148247
Monte Vista,Colorado,Rio Grande,37.5789,-106.1499,1840020299
Fairway,Kansas,Johnson,39.0245,-94.6287,1840001635
Greendale,Indiana,Dearborn,39.1316,-84.851,1840008522
Duncan,South Carolina,Spartanburg,34.9342,-82.1443,1840016464
Trenton,Tennessee,Gibson,35.9689,-88.945,1840015343
Swanton,Ohio,Fulton,41.5839,-83.888,1840011515
Dallastown,Pennsylvania,York,39.8996,-76.641,1840001439
Caseyville,Illinois,St. Clair,38.6302,-90.0339,1840010782
Wingate,North Carolina,Union,34.9859,-80.448,1840016460
Jourdanton,Texas,Atascosa,28.9141,-98.5409,1840019680
Pipestone,Minnesota,Pipestone,43.9958,-96.3117,1840008980
Shackle Island,Tennessee,Sumner,36.3775,-86.6168,1840024896
Jefferson,Iowa,Greene,42.0173,-94.3799,1840000492
Shrewsbury,New Jersey,Monmouth,40.3249,-74.06,1840001363
Capitol View,South Carolina,Richland,33.965,-80.9223,1840146555
Sebring,Ohio,Mahoning,40.9207,-81.0231,1840000927
Surf City,North Carolina,Pender,34.4346,-77.5644,1840016603
Amity Gardens,Pennsylvania,Berks,40.2718,-75.7321,1840035418
Montesano,Washington,Grays Harbor,47.0102,-123.5857,1840019847
Whitesboro,Texas,Grayson,33.6612,-96.9022,1840021957
Gardnertown,New York,Orange,41.5328,-74.0595,1840004861
Riverside,Missouri,Platte,39.1703,-94.6306,1840009593
Waverly,Ohio,Pike,39.1256,-82.9836,1840034369
Algonac,Michigan,St. Clair,42.6207,-82.5339,1840003955
Jacksboro,Texas,Jack,33.2256,-98.1594,1840019369
Linden,Michigan,Genesee,42.8194,-83.7811,1840002952
Clay Center,Kansas,Clay,39.3812,-97.1276,1840001554
Roosevelt Park,Michigan,Muskegon,43.1982,-86.2733,1840002874
Georgetown,Ohio,Brown,38.8684,-83.8992,1840012719
Dawsonville,Georgia,Dawson,34.4362,-84.125,1840014677
Rosemont,Illinois,Cook,41.989,-87.8718,1840011289
Benson,North Carolina,Johnston,35.386,-78.5437,1840015393
Lansford,Pennsylvania,Carbon,40.8331,-75.8848,1840000932
Dimmitt,Texas,Castro,34.5324,-102.3111,1840019249
Southport,North Carolina,Brunswick,33.9411,-78.0205,1840015582
Coal Valley,Illinois,Rock Island,41.4416,-90.4462,1840011439
Newport,South Carolina,York,34.9833,-81.0992,1840013520
Wonder Lake,Illinois,McHenry,42.3794,-88.3493,1840011142
Lambertville,New Jersey,Hunterdon,40.3687,-74.943,1840001039
Gibson,Arkansas,Pulaski,34.8923,-92.2341,1840013533
Akwesasne,New York,Franklin,44.9647,-74.6664,1840141825
Jena,Louisiana,LaSalle,31.6914,-92.1298,1840017057
Thorndale,Pennsylvania,Chester,39.9991,-75.7517,1840005504
Saxon,South Carolina,Spartanburg,34.9616,-81.9713,1840013510
Lyncourt,New York,Onondaga,43.082,-76.1265,1840034054
Church Point,Louisiana,Acadia,30.4037,-92.2145,1840017200
Lowell,Michigan,Kent,42.9351,-85.3457,1840002931
Akron,Pennsylvania,Lancaster,40.158,-76.2031,1840003711
Jersey Shore,Pennsylvania,Lycoming,41.2012,-77.2666,1840000630
Bowling Green,Missouri,Pike,39.3447,-91.2032,1840007344
South Highpoint,Florida,Pinellas,27.9086,-82.7162,1840029006
Dakota Dunes,South Dakota,Union,42.492,-96.487,1840026185
Grafton,North Dakota,Walsh,48.4142,-97.4056,1840000081
Brookfield,Missouri,Linn,39.7853,-93.0772,1840005551
Brittany Farms-The Highlands,Pennsylvania,Bucks,40.269,-75.214,1840073600
